applicant_id,age,annual_income,employment_type,education,credit_score,loan_amount,num_dependents,months_employed,region,has_default
11088,48.0,43349.0,salaried,bachelor,521.0,7573.0,0,,west,0
11089,37.0,65167.0,,highschool,833.0,17619.0,1,34.0,west,0
11090,33.0,74539.0,salaried,master,677.0,33246.0,0,47.0,east,0
11091,40.0,,salaried,bachelor,693.0,3515.0,0,61.0,west,0
11092,50.0,64131.0,self-employed,bachelor,529.0,33027.0,2,68.0,west,0
11093,,27117.0,salaried,highschool,650.0,15753.0,0,49.0,north,1
11094,32.0,100018.0,self-employed,highschool,696.0,40389.0,2,134.0,central,0
11095,,22768.0,salaried,bachelor,627.0,13166.0,1,78.0,west,0
11096,59.0,77982.0,salaried,bachelor,747.0,23904.0,1,75.0,south,0
11097,46.0,28905.0,self-employed,master,850.0,8889.0,1,74.0,south,0
11098,52.0,109823.0,salaried,bachelor,565.0,16817.0,0,98.0,central,0
11099,55.0,53942.0,unemployed,bachelor,558.0,6350.0,1,59.0,south,0
11100,54.0,24149.0,salaried,master,571.0,5367.0,1,26.0,north,0
11101,47.0,30911.0,salaried,bachelor,795.0,10481.0,1,66.0,north,1
11102,47.0,59313.0,salaried,master,744.0,20988.0,2,,south,0
11103,46.0,67936.0,salaried,bachelor,638.0,14184.0,4,107.0,west,0
11104,27.0,38741.0,salaried,highschool,653.0,15744.0,2,24.0,east,0
11105,,41041.0,salaried,master,577.0,7823.0,4,29.0,west,1
11106,24.0,58640.0,salaried,highschool,730.0,15429.0,1,53.0,south,0
11107,30.0,42869.0,unemployed,highschool,616.0,8482.0,2,75.0,south,0
11108,56.0,21020.0,salaried,highschool,627.0,9424.0,2,21.0,east,1
11109,50.0,26729.0,self-employed,bachelor,705.0,9577.0,3,25.0,west,0
11110,58.0,45142.0,salaried,bachelor,633.0,21129.0,0,86.0,east,0
11111,,73699.0,,highschool,629.0,9479.0,0,22.0,west,0
11112,26.0,90038.0,salaried,highschool,651.0,28153.0,1,29.0,north,1
11113,37.0,59264.0,salaried,highschool,722.0,34580.0,2,89.0,east,0
11114,41.0,46335.0,salaried,highschool,798.0,5876.0,2,74.0,east,0
11115,41.0,58361.0,salaried,highschool,703.0,18045.0,1,34.0,north,0
11116,54.0,28757.0,salaried,highschool,722.0,3457.0,2,70.0,south,0
11117,36.0,37175.0,salaried,master,632.0,6443.0,1,62.0,south,0
11118,44.0,26581.0,self-employed,bachelor,586.0,8805.0,0,48.0,east,0
11119,28.0,21496.0,salaried,highschool,709.0,3843.0,2,41.0,north,0
11120,45.0,47419.0,unemployed,highschool,665.0,17041.0,2,,south,1
11121,,44036.0,salaried,highschool,522.0,24720.0,3,23.0,central,0
11122,31.0,56604.0,salaried,highschool,620.0,11332.0,0,67.0,north,0
11123,37.0,52736.0,salaried,bachelor,643.0,8100.0,2,58.0,central,0
11124,38.0,45312.0,salaried,master,604.0,23229.0,2,,east,0
11125,37.0,53014.0,self-employed,bachelor,783.0,17502.0,2,28.0,north,0
11126,61.0,39287.0,salaried,bachelor,693.0,21266.0,4,109.0,east,0
11127,39.0,49338.0,self-employed,highschool,774.0,12486.0,3,34.0,east,0
11128,37.0,27915.0,salaried,bachelor,674.0,11550.0,0,38.0,south,0
11129,18.0,48284.0,salaried,master,657.0,27119.0,2,47.0,south,0
11130,29.0,56062.0,salaried,highschool,566.0,10419.0,1,74.0,west,0
11131,37.0,28715.0,self-employed,master,651.0,14368.0,1,60.0,north,1
11132,32.0,41189.0,salaried,highschool,651.0,17124.0,1,17.0,central,0
11133,57.0,29384.0,unemployed,bachelor,527.0,14882.0,1,52.0,south,1
11134,38.0,30846.0,salaried,highschool,601.0,5717.0,0,55.0,south,0
11135,55.0,22869.0,salaried,bachelor,621.0,7250.0,0,,north,0
11136,41.0,75576.0,self-employed,highschool,687.0,12426.0,1,43.0,central,0
11137,40.0,68380.0,salaried,bachelor,692.0,39663.0,1,71.0,south,0
11138,39.0,,self-employed,bachelor,598.0,6897.0,1,203.0,central,0
11139,40.0,107592.0,salaried,bachelor,692.0,14282.0,2,99.0,south,0
11140,61.0,36511.0,self-employed,bachelor,634.0,20048.0,1,27.0,north,0
11141,18.0,182751.0,salaried,highschool,392.0,45757.0,1,80.0,east,0
11142,18.0,35819.0,unemployed,bachelor,606.0,14274.0,1,68.0,east,0
11143,33.0,45597.0,salaried,highschool,747.0,11114.0,2,42.0,east,0
11144,40.0,32896.0,self-employed,bachelor,499.0,13960.0,1,,central,1
11145,48.0,48347.0,salaried,highschool,660.0,9487.0,3,27.0,east,0
11146,46.0,60950.0,self-employed,bachelor,793.0,20079.0,3,35.0,west,0
11147,35.0,37913.0,self-employed,bachelor,582.0,13904.0,2,47.0,south,0
11148,52.0,97573.0,self-employed,phd,650.0,26035.0,1,41.0,north,0
11149,52.0,45233.0,salaried,bachelor,533.0,10216.0,2,,east,1
11150,42.0,45947.0,salaried,highschool,796.0,7816.0,1,51.0,east,0
11151,52.0,25476.0,self-employed,bachelor,643.0,11543.0,0,38.0,east,0
11152,43.0,49476.0,salaried,highschool,654.0,9111.0,2,,west,0
11153,33.0,37533.0,self-employed,highschool,772.0,9236.0,0,74.0,central,0
11154,48.0,29610.0,salaried,bachelor,710.0,7949.0,1,19.0,north,0
11155,41.0,,salaried,master,571.0,8906.0,1,19.0,north,0
11156,,152647.0,salaried,master,592.0,68887.0,1,38.0,south,0
11157,58.0,35181.0,self-employed,master,695.0,11046.0,0,21.0,east,0
11158,,19371.0,salaried,highschool,594.0,10374.0,3,90.0,north,1
11159,23.0,28308.0,salaried,highschool,459.0,12452.0,1,36.0,north,0
11160,26.0,39113.0,self-employed,master,645.0,20309.0,1,71.0,east,0
11161,,52751.0,salaried,highschool,517.0,24169.0,3,79.0,south,1
11162,37.0,52966.0,self-employed,bachelor,795.0,9233.0,0,13.0,central,0
11163,22.0,56292.0,salaried,phd,666.0,33154.0,2,37.0,east,0
11164,28.0,29073.0,salaried,highschool,569.0,14342.0,2,,central,1
11165,30.0,47582.0,salaried,bachelor,587.0,18384.0,2,61.0,west,0
11166,69.0,25899.0,salaried,master,480.0,4730.0,1,87.0,east,0
11167,,29442.0,self-employed,bachelor,551.0,5486.0,0,165.0,central,1
11168,35.0,25366.0,salaried,master,741.0,10328.0,0,126.0,central,0
11169,36.0,22155.0,salaried,bachelor,850.0,6826.0,1,,east,0
11170,26.0,68330.0,,highschool,715.0,29924.0,1,50.0,central,0
11171,18.0,56631.0,self-employed,master,642.0,16208.0,0,119.0,south,0
11172,39.0,65404.0,self-employed,master,611.0,23311.0,0,52.0,south,0
11173,28.0,40932.0,salaried,master,564.0,7940.0,1,36.0,west,1
11174,39.0,59184.0,salaried,bachelor,835.0,10511.0,0,91.0,west,0
11175,21.0,16637.0,salaried,bachelor,633.0,2293.0,3,63.0,south,0
11176,31.0,61793.0,self-employed,highschool,840.0,31503.0,3,19.0,west,1
11177,42.0,43851.0,salaried,highschool,775.0,16562.0,0,43.0,east,0
11178,44.0,54916.0,salaried,phd,493.0,31498.0,1,,east,0
11179,45.0,48534.0,self-employed,phd,590.0,23041.0,1,7.0,central,0
11180,24.0,24501.0,salaried,bachelor,590.0,11868.0,0,136.0,north,0
11181,50.0,,self-employed,phd,643.0,6728.0,0,56.0,east,0
11182,30.0,,salaried,bachelor,645.0,14274.0,0,44.0,south,0
11183,48.0,53234.0,unemployed,master,850.0,30398.0,1,38.0,east,0
11184,40.0,56673.0,salaried,bachelor,553.0,26119.0,1,53.0,north,0
11185,23.0,20252.0,salaried,bachelor,671.0,3094.0,3,38.0,north,0
11186,36.0,24574.0,salaried,bachelor,705.0,10457.0,1,27.0,west,1
11187,44.0,27956.0,salaried,bachelor,650.0,4479.0,2,39.0,north,0
11188,47.0,33569.0,self-employed,master,660.0,4653.0,1,113.0,east,0
11189,38.0,20312.0,salaried,bachelor,556.0,9068.0,1,89.0,central,0
11190,58.0,19712.0,salaried,master,660.0,10199.0,0,39.0,central,0
11191,52.0,26611.0,,highschool,696.0,4775.0,3,,north,0
11192,37.0,41904.0,salaried,highschool,679.0,5744.0,3,50.0,central,0
11193,,22241.0,self-employed,bachelor,701.0,12083.0,0,32.0,south,1
11194,63.0,37877.0,self-employed,master,777.0,6292.0,3,65.0,north,0
11195,64.0,68137.0,salaried,master,734.0,8009.0,0,123.0,east,0
11196,25.0,20934.0,self-employed,highschool,656.0,9640.0,0,110.0,east,0
11197,29.0,36199.0,self-employed,highschool,545.0,18963.0,2,33.0,south,1
11198,58.0,66995.0,self-employed,bachelor,596.0,23933.0,0,24.0,east,0
11199,27.0,32561.0,salaried,master,630.0,12046.0,1,42.0,north,0
11200,24.0,30127.0,,phd,673.0,8087.0,2,71.0,south,0
11201,34.0,71808.0,unemployed,master,607.0,15743.0,1,83.0,north,1
11202,45.0,34437.0,salaried,bachelor,566.0,16448.0,0,101.0,central,0
11203,,69720.0,salaried,master,543.0,36578.0,1,58.0,east,1
11204,32.0,49736.0,salaried,highschool,501.0,12962.0,1,59.0,east,0
11205,32.0,33812.0,self-employed,master,629.0,8010.0,0,57.0,east,0
11206,31.0,51013.0,self-employed,bachelor,518.0,11932.0,1,94.0,central,1
11207,29.0,47109.0,unemployed,bachelor,560.0,5903.0,2,83.0,west,0
11208,67.0,,unemployed,bachelor,615.0,16084.0,1,32.0,west,0
11209,44.0,30511.0,salaried,master,530.0,3442.0,0,78.0,south,0
11210,,40970.0,self-employed,highschool,684.0,20248.0,0,90.0,south,0
11211,34.0,38919.0,salaried,highschool,717.0,8872.0,2,94.0,central,0
11212,38.0,57072.0,salaried,bachelor,601.0,25402.0,1,63.0,central,0
11213,31.0,24038.0,salaried,phd,611.0,8933.0,0,,south,0
11214,,66735.0,unemployed,bachelor,698.0,34618.0,0,52.0,south,1
11215,23.0,50674.0,,highschool,586.0,29400.0,1,55.0,south,0
11216,18.0,20776.0,salaried,bachelor,580.0,5893.0,1,132.0,west,1
11217,18.0,73433.0,salaried,highschool,758.0,10587.0,1,56.0,central,1
11218,26.0,122645.0,salaried,highschool,730.0,58234.0,1,34.0,central,1
11219,56.0,66232.0,salaried,highschool,704.0,7329.0,3,64.0,central,0
11220,39.0,81920.0,salaried,bachelor,733.0,17324.0,2,82.0,south,0
11221,55.0,41885.0,salaried,highschool,472.0,5304.0,2,,south,0
11222,45.0,17488.0,salaried,highschool,772.0,9602.0,2,27.0,central,0
11223,49.0,15962.0,self-employed,highschool,685.0,1638.0,1,,south,1
11224,29.0,45594.0,self-employed,bachelor,741.0,15793.0,1,80.0,south,0
11225,46.0,29852.0,self-employed,highschool,685.0,9314.0,1,113.0,central,1
11226,49.0,25405.0,salaried,highschool,654.0,10832.0,0,21.0,east,1
11227,33.0,38895.0,salaried,bachelor,625.0,9524.0,0,,north,0
11228,47.0,54600.0,salaried,master,683.0,29312.0,0,26.0,central,0
11229,,19412.0,unemployed,master,622.0,9069.0,0,45.0,south,1
11230,33.0,32066.0,salaried,bachelor,728.0,10138.0,3,81.0,south,0
11231,27.0,85386.0,salaried,bachelor,507.0,23824.0,1,25.0,east,0
11232,26.0,23444.0,unemployed,master,601.0,11908.0,3,38.0,south,0
11233,41.0,61999.0,unemployed,bachelor,834.0,29669.0,1,20.0,central,0
11234,44.0,31497.0,salaried,bachelor,594.0,9433.0,1,80.0,west,0
11235,30.0,,self-employed,highschool,629.0,14273.0,3,32.0,east,0
11236,40.0,69471.0,salaried,highschool,571.0,8298.0,5,54.0,south,0
11237,47.0,58142.0,salaried,highschool,680.0,8189.0,1,68.0,east,0
11238,47.0,,salaried,bachelor,584.0,8028.0,2,64.0,south,0
11239,59.0,22566.0,unemployed,phd,633.0,2532.0,0,60.0,central,0
11240,55.0,70041.0,salaried,highschool,726.0,12358.0,1,60.0,west,1
11241,28.0,26204.0,self-employed,bachelor,587.0,13850.0,2,21.0,north,0
11242,60.0,,salaried,phd,721.0,22806.0,1,46.0,east,1
11243,34.0,45667.0,self-employed,bachelor,724.0,23874.0,1,60.0,west,1
11244,53.0,51152.0,self-employed,highschool,745.0,21070.0,1,,east,0
11245,41.0,47500.0,self-employed,phd,663.0,19571.0,1,50.0,north,0
11246,35.0,26320.0,unemployed,highschool,850.0,4263.0,1,34.0,north,1
11247,,20436.0,self-employed,highschool,745.0,9186.0,1,63.0,west,0
11248,38.0,62080.0,self-employed,bachelor,679.0,14900.0,0,70.0,east,0
11249,21.0,44043.0,salaried,highschool,571.0,15839.0,1,41.0,east,0
11250,52.0,71303.0,unemployed,master,641.0,41167.0,3,92.0,south,0
11251,58.0,39247.0,salaried,highschool,778.0,21009.0,1,118.0,south,0
11252,30.0,19879.0,salaried,master,804.0,4306.0,1,,east,0
11253,44.0,65060.0,salaried,highschool,783.0,30469.0,4,32.0,east,1
11254,31.0,33350.0,salaried,master,721.0,5071.0,0,24.0,east,0
11255,32.0,47620.0,salaried,highschool,537.0,5399.0,2,44.0,central,0
11256,49.0,29035.0,,master,694.0,3313.0,2,52.0,north,1
11257,40.0,91322.0,salaried,highschool,538.0,16906.0,0,23.0,east,1
11258,61.0,25893.0,unemployed,master,516.0,11586.0,1,44.0,south,1
11259,34.0,33904.0,unemployed,master,672.0,9549.0,1,90.0,north,0
11260,52.0,42350.0,salaried,bachelor,697.0,4573.0,2,11.0,east,0
11261,41.0,23246.0,unemployed,highschool,731.0,13809.0,1,57.0,north,0
11262,50.0,47347.0,salaried,bachelor,695.0,17362.0,1,38.0,south,0
11263,35.0,89855.0,salaried,bachelor,698.0,26682.0,1,53.0,west,1
11264,39.0,31406.0,unemployed,bachelor,561.0,11288.0,1,122.0,south,0
11265,39.0,,self-employed,bachelor,641.0,17604.0,4,52.0,west,0
11266,30.0,10151.0,self-employed,phd,514.0,3402.0,5,47.0,south,0
11267,48.0,39361.0,salaried,phd,470.0,15999.0,0,77.0,east,1
11268,48.0,34320.0,salaried,bachelor,717.0,18629.0,2,63.0,central,0
11269,47.0,26656.0,salaried,highschool,582.0,6687.0,2,57.0,south,0
11270,58.0,68922.0,unemployed,highschool,729.0,23673.0,1,65.0,east,0
11271,57.0,34094.0,salaried,bachelor,750.0,3472.0,1,103.0,west,0
11272,36.0,36727.0,salaried,phd,594.0,19462.0,1,86.0,south,0
11273,44.0,33236.0,salaried,bachelor,703.0,8407.0,2,45.0,south,0
11274,,15392.0,self-employed,highschool,590.0,3627.0,2,118.0,west,0
11275,40.0,22788.0,salaried,bachelor,484.0,13645.0,0,39.0,north,0
11276,33.0,64896.0,self-employed,bachelor,661.0,25452.0,1,57.0,south,0
11277,59.0,13975.0,salaried,phd,608.0,2257.0,1,60.0,east,0
11278,44.0,27360.0,salaried,bachelor,610.0,6368.0,1,,south,0
11279,37.0,32864.0,salaried,highschool,828.0,9091.0,0,111.0,east,0
11280,54.0,95972.0,salaried,highschool,513.0,56914.0,1,43.0,west,0
11281,18.0,58942.0,self-employed,highschool,684.0,18585.0,1,49.0,central,0
11282,18.0,30376.0,self-employed,bachelor,560.0,6533.0,1,94.0,west,0
11283,50.0,77054.0,salaried,bachelor,732.0,29655.0,4,40.0,east,0
11284,41.0,27715.0,salaried,highschool,677.0,8381.0,1,23.0,west,0
11285,,66473.0,salaried,highschool,684.0,8474.0,1,57.0,south,0
11286,24.0,20344.0,self-employed,master,565.0,10792.0,1,28.0,east,1
11287,40.0,68640.0,,master,581.0,7402.0,1,26.0,central,0
11288,64.0,32759.0,self-employed,bachelor,733.0,17993.0,1,11.0,north,0
11289,50.0,23999.0,salaried,bachelor,809.0,11902.0,2,13.0,south,0
11290,42.0,36006.0,salaried,phd,693.0,4966.0,3,13.0,south,1
11291,35.0,46105.0,unemployed,bachelor,569.0,21291.0,1,127.0,central,1
11292,35.0,31339.0,salaried,phd,681.0,15214.0,2,13.0,south,1
11293,18.0,52943.0,self-employed,highschool,850.0,21238.0,0,27.0,south,0
11294,43.0,29987.0,unemployed,highschool,659.0,11660.0,1,50.0,central,0
11295,50.0,54731.0,self-employed,highschool,782.0,6833.0,2,75.0,central,0
11296,21.0,50067.0,self-employed,master,583.0,6496.0,1,80.0,north,0
11297,32.0,38931.0,salaried,bachelor,646.0,18050.0,0,32.0,central,0
11298,26.0,32187.0,unemployed,highschool,706.0,4918.0,2,56.0,west,0
11299,28.0,43294.0,salaried,phd,686.0,9565.0,2,49.0,central,0
11300,41.0,52845.0,unemployed,phd,581.0,18465.0,1,54.0,north,0
11301,18.0,112521.0,salaried,highschool,577.0,20488.0,0,58.0,north,0
11302,47.0,64197.0,self-employed,bachelor,739.0,31772.0,2,68.0,south,0
11303,49.0,65382.0,unemployed,bachelor,757.0,32932.0,1,,central,1
11304,37.0,188011.0,salaried,highschool,786.0,97967.0,1,101.0,east,0
11305,18.0,51947.0,salaried,bachelor,812.0,6482.0,0,137.0,west,0
11306,28.0,51140.0,salaried,highschool,662.0,16055.0,2,43.0,south,0
11307,55.0,57068.0,self-employed,master,622.0,29873.0,1,,south,0
11308,18.0,24234.0,self-employed,master,772.0,6825.0,2,39.0,central,0
11309,36.0,32146.0,salaried,master,714.0,14399.0,2,,east,0
11310,26.0,31161.0,self-employed,master,562.0,12297.0,1,49.0,west,1
11311,50.0,55482.0,unemployed,highschool,557.0,15180.0,0,,west,1
11312,32.0,36787.0,self-employed,bachelor,694.0,8763.0,0,95.0,north,0
11313,45.0,43007.0,self-employed,bachelor,634.0,18337.0,0,47.0,central,0
11314,47.0,69129.0,unemployed,highschool,648.0,11532.0,1,25.0,central,1
11315,62.0,61795.0,self-employed,bachelor,747.0,32755.0,1,37.0,west,0
11316,38.0,37017.0,salaried,highschool,718.0,14371.0,0,47.0,east,0
11317,45.0,28710.0,unemployed,highschool,770.0,4472.0,1,,east,0
11318,22.0,70802.0,salaried,bachelor,476.0,31986.0,1,32.0,south,0
11319,54.0,59098.0,unemployed,bachelor,673.0,18649.0,1,35.0,west,0
11320,31.0,17977.0,self-employed,bachelor,713.0,3632.0,1,61.0,south,0
11321,33.0,34318.0,self-employed,bachelor,513.0,19923.0,1,62.0,north,0
11322,40.0,43598.0,salaried,bachelor,591.0,20047.0,0,88.0,north,0
11323,,59244.0,salaried,master,574.0,23490.0,1,36.0,east,0
11324,43.0,63263.0,salaried,bachelor,652.0,33177.0,2,71.0,central,0
11325,52.0,46256.0,self-employed,bachelor,797.0,17204.0,2,49.0,west,0
11326,,53778.0,self-employed,bachelor,832.0,17249.0,0,40.0,central,0
11327,21.0,41443.0,salaried,bachelor,577.0,8070.0,1,50.0,west,0
11328,39.0,28655.0,salaried,highschool,697.0,5063.0,0,54.0,central,1
11329,49.0,35220.0,self-employed,bachelor,700.0,11129.0,0,23.0,west,0
11330,18.0,40518.0,salaried,highschool,685.0,13289.0,1,24.0,central,0
11331,27.0,39445.0,salaried,master,686.0,18407.0,1,,east,1
11332,51.0,15634.0,salaried,master,677.0,5019.0,2,42.0,north,0
11333,43.0,32901.0,self-employed,bachelor,802.0,13048.0,0,60.0,south,0
11334,45.0,41279.0,salaried,master,749.0,21311.0,1,76.0,central,0
11335,62.0,34868.0,self-employed,bachelor,555.0,20804.0,1,50.0,west,1
11336,46.0,35475.0,salaried,highschool,722.0,9268.0,1,72.0,north,1
11337,48.0,51226.0,salaried,bachelor,730.0,28224.0,3,55.0,north,1
11338,73.0,23401.0,self-employed,phd,678.0,11771.0,2,56.0,west,0
11339,37.0,17783.0,unemployed,highschool,752.0,2383.0,2,99.0,central,0
11340,30.0,33722.0,salaried,highschool,667.0,9007.0,1,47.0,west,0
11341,45.0,58809.0,self-employed,bachelor,668.0,12322.0,1,77.0,central,0
11342,,93319.0,self-employed,bachelor,661.0,40332.0,1,,north,0
11343,34.0,59341.0,unemployed,bachelor,468.0,22410.0,2,58.0,central,1
11344,,19262.0,salaried,bachelor,643.0,6692.0,1,113.0,north,0
11345,68.0,35733.0,salaried,master,590.0,17215.0,1,168.0,central,0
11346,44.0,45630.0,salaried,highschool,543.0,12167.0,0,21.0,central,0
11347,31.0,43862.0,self-employed,bachelor,779.0,12780.0,3,42.0,east,0
11348,51.0,52557.0,self-employed,master,695.0,28003.0,1,28.0,east,0
11349,39.0,25374.0,salaried,bachelor,647.0,14872.0,3,48.0,east,0
11350,37.0,41459.0,salaried,bachelor,599.0,20240.0,0,84.0,east,1
11351,47.0,49521.0,salaried,highschool,677.0,10327.0,2,101.0,central,1
11352,24.0,60648.0,salaried,highschool,739.0,9481.0,4,103.0,south,0
11353,,26826.0,unemployed,bachelor,576.0,5489.0,1,20.0,south,1
11354,63.0,33773.0,salaried,bachelor,650.0,10516.0,1,54.0,central,0
11355,46.0,10385.0,,bachelor,728.0,2267.0,1,,central,1
11356,35.0,29415.0,salaried,bachelor,476.0,16194.0,0,47.0,east,1
11357,34.0,30878.0,self-employed,master,645.0,13443.0,0,39.0,south,0
11358,35.0,24106.0,,master,611.0,7433.0,1,20.0,central,0
11359,37.0,43600.0,salaried,highschool,638.0,10329.0,0,102.0,central,1
11360,35.0,39028.0,self-employed,highschool,605.0,11331.0,0,33.0,south,0
11361,51.0,12970.0,self-employed,master,662.0,4384.0,1,36.0,east,0
11362,19.0,44701.0,unemployed,highschool,823.0,20424.0,1,114.0,east,0
11363,50.0,25231.0,salaried,highschool,621.0,3650.0,0,18.0,central,0
11364,35.0,51167.0,salaried,highschool,676.0,26833.0,0,67.0,west,1
11365,45.0,21143.0,salaried,bachelor,830.0,3463.0,1,91.0,east,0
11366,26.0,40742.0,self-employed,highschool,600.0,9420.0,0,109.0,central,0
11367,,34836.0,salaried,highschool,813.0,20790.0,0,64.0,west,0
11368,55.0,46702.0,unemployed,bachelor,650.0,9112.0,1,78.0,east,0
11369,52.0,42717.0,salaried,master,810.0,6432.0,0,91.0,central,0
11370,22.0,35328.0,unemployed,highschool,718.0,14809.0,3,49.0,east,0
11371,50.0,18618.0,salaried,bachelor,678.0,5521.0,4,30.0,east,0
11372,45.0,19176.0,salaried,bachelor,644.0,2798.0,2,118.0,south,0
11373,21.0,29973.0,salaried,bachelor,594.0,3053.0,0,74.0,south,0
11374,40.0,39969.0,self-employed,bachelor,657.0,5579.0,1,54.0,south,1
11375,44.0,29610.0,,highschool,731.0,10700.0,2,21.0,north,0
11376,47.0,54864.0,salaried,highschool,649.0,11820.0,0,10.0,west,0
11377,42.0,34905.0,salaried,master,622.0,17061.0,3,66.0,east,0
11378,43.0,24773.0,unemployed,highschool,627.0,13099.0,0,9.0,central,1
11379,58.0,,,phd,739.0,6022.0,0,,west,0
11380,55.0,44933.0,salaried,highschool,760.0,12065.0,0,34.0,north,0
11381,18.0,47214.0,self-employed,bachelor,590.0,8182.0,1,39.0,west,0
11382,36.0,102661.0,salaried,bachelor,590.0,24982.0,0,,north,0
11383,38.0,28726.0,salaried,master,684.0,6308.0,1,,north,0
11384,19.0,38687.0,salaried,highschool,787.0,19089.0,0,55.0,west,0
11385,41.0,49665.0,self-employed,highschool,753.0,13546.0,1,34.0,north,0
11386,55.0,39668.0,salaried,bachelor,537.0,13796.0,2,63.0,east,1
11387,27.0,31247.0,unemployed,highschool,626.0,13653.0,2,58.0,central,0
11388,44.0,18497.0,salaried,bachelor,566.0,9454.0,2,53.0,south,1
11389,29.0,31088.0,unemployed,master,626.0,7791.0,1,91.0,west,0
11390,32.0,23462.0,salaried,highschool,794.0,4801.0,1,18.0,south,0
11391,58.0,16928.0,salaried,master,522.0,9974.0,2,14.0,north,0
11392,33.0,26961.0,salaried,highschool,504.0,7012.0,0,,north,0
11393,46.0,23777.0,salaried,master,575.0,10355.0,1,58.0,north,0
11394,18.0,53739.0,salaried,phd,676.0,23587.0,0,69.0,north,0
11395,62.0,54206.0,self-employed,bachelor,706.0,19352.0,0,5.0,north,0
11396,47.0,25542.0,self-employed,phd,689.0,5472.0,1,68.0,central,0
11397,38.0,35238.0,self-employed,master,756.0,6016.0,2,130.0,central,0
11398,47.0,15849.0,salaried,highschool,491.0,5444.0,1,43.0,south,0
11399,23.0,31346.0,self-employed,highschool,757.0,11142.0,0,,west,0
11400,54.0,48996.0,salaried,highschool,622.0,23845.0,1,66.0,south,0
11401,36.0,60625.0,self-employed,bachelor,716.0,27580.0,2,112.0,west,0
11402,38.0,28099.0,self-employed,bachelor,531.0,15623.0,2,101.0,south,0
11403,34.0,67909.0,salaried,bachelor,650.0,39756.0,2,43.0,west,0
11404,33.0,18810.0,salaried,bachelor,671.0,8727.0,1,85.0,south,0
11405,48.0,21508.0,unemployed,bachelor,754.0,2974.0,0,43.0,central,0
11406,43.0,57230.0,salaried,highschool,507.0,17315.0,0,,central,0
11407,48.0,92555.0,self-employed,highschool,653.0,37429.0,3,,south,0
11408,40.0,51365.0,unemployed,phd,552.0,20294.0,1,71.0,north,1
11409,46.0,39333.0,salaried,highschool,695.0,7502.0,1,142.0,south,0
11410,35.0,13392.0,salaried,highschool,720.0,5243.0,0,73.0,south,0
11411,67.0,14600.0,salaried,highschool,766.0,4013.0,2,40.0,east,0
11412,21.0,42818.0,self-employed,phd,602.0,11538.0,4,22.0,east,0
11413,,33556.0,salaried,highschool,733.0,17349.0,0,18.0,central,0
11414,56.0,23088.0,salaried,bachelor,772.0,7180.0,0,68.0,north,0
11415,30.0,41472.0,salaried,highschool,502.0,15083.0,1,50.0,east,1
11416,67.0,42513.0,unemployed,highschool,705.0,16216.0,2,,north,1
11417,52.0,64357.0,self-employed,bachelor,736.0,24552.0,2,,east,0
11418,52.0,42972.0,self-employed,bachelor,627.0,8876.0,2,79.0,west,0
11419,40.0,74176.0,unemployed,bachelor,541.0,29650.0,0,,central,0
11420,,40296.0,self-employed,highschool,735.0,10771.0,2,115.0,east,0
11421,,37886.0,unemployed,phd,542.0,16197.0,1,16.0,north,0
11422,,68334.0,salaried,bachelor,634.0,11811.0,0,41.0,central,0
11423,57.0,24607.0,salaried,phd,646.0,14692.0,1,72.0,east,1
11424,42.0,,self-employed,highschool,714.0,79676.0,1,26.0,east,0
11425,29.0,48418.0,salaried,bachelor,594.0,14943.0,2,84.0,west,0
11426,50.0,48553.0,salaried,highschool,588.0,12171.0,2,98.0,south,0
11427,51.0,52185.0,self-employed,master,659.0,15337.0,1,7.0,central,0
11428,48.0,102597.0,self-employed,bachelor,741.0,47257.0,0,117.0,north,0
11429,49.0,59650.0,salaried,bachelor,850.0,25513.0,1,70.0,north,0
11430,37.0,,salaried,highschool,514.0,8114.0,3,,central,1
11431,29.0,80962.0,salaried,highschool,678.0,44084.0,0,19.0,east,0
11432,,33845.0,salaried,highschool,552.0,11106.0,1,,central,0
11433,20.0,42344.0,salaried,master,742.0,18409.0,4,,central,0
11434,43.0,21171.0,salaried,highschool,566.0,6791.0,0,70.0,central,0
11435,39.0,52214.0,self-employed,highschool,589.0,21880.0,2,24.0,west,0
11436,35.0,28979.0,salaried,bachelor,597.0,9778.0,0,,west,0
11437,18.0,42196.0,salaried,highschool,643.0,20606.0,1,,west,0
11438,25.0,34820.0,self-employed,phd,679.0,3574.0,1,,west,0
11439,53.0,105083.0,salaried,highschool,694.0,21842.0,1,117.0,south,0
11440,32.0,108134.0,salaried,master,649.0,26841.0,2,73.0,central,0
11441,44.0,41079.0,salaried,bachelor,530.0,23526.0,5,26.0,north,0
11442,23.0,41439.0,self-employed,bachelor,716.0,14650.0,1,20.0,east,0
11443,57.0,33299.0,salaried,bachelor,645.0,9396.0,2,31.0,south,0
11444,38.0,69773.0,salaried,bachelor,755.0,21082.0,1,51.0,west,0
11445,,34048.0,salaried,bachelor,586.0,11097.0,1,123.0,south,0
11446,68.0,32511.0,self-employed,highschool,506.0,17358.0,2,136.0,south,1
11447,58.0,65467.0,self-employed,master,647.0,38047.0,2,,central,1
11448,36.0,30664.0,unemployed,bachelor,767.0,16009.0,1,37.0,east,1
11449,33.0,39384.0,self-employed,bachelor,664.0,20512.0,1,80.0,west,0
