customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,senior_citizen,churn
C01204,49,59.58,3045.57,one-year,electronic-check,dsl,0,0
C01205,57,109.95, ,one-year,credit-card,none,0,0
C01206,58,75.68,4455.39,month-to-month,bank-transfer,dsl,0,0
C01207,17,85.65,1537.87,one-year,bank-transfer,fiber-optic,0,0
C01208,44,100.99,4685.77,month-to-month,bank-transfer,none,0,1
C01209,62,96.9,6452.38,month-to-month,mailed-check,none,0,1
C01210,21,82.31,1795.32,two-year,electronic-check,fiber-optic,0,1
C01211,27,111.89,2933.97,month-to-month,bank-transfer,fiber-optic,0,1
C01212,38,67.95,2594.94,month-to-month,electronic-check,none,0,1
C01213,57,85.58,4869.03,one-year,electronic-check,fiber-optic,0,0
C01214,10,64.7,596.23,month-to-month,credit-card,fiber-optic,0,1
C01215,33,100.62,3527.37,month-to-month,electronic-check,dsl,0,1
C01216,17,48.98,901.36,two-year,credit-card,dsl,0,0
C01217,51,19.51,1091.65,month-to-month,electronic-check,fiber-optic,0,1
C01218,17,89.65,1447.19,month-to-month,mailed-check,dsl,1,0
C01219,25,,905.25,month-to-month,bank-transfer,dsl,1,0
C01220,24,36.42,806.14,one-year,electronic-check,dsl,0,0
C01221,5,107.95,572.59,month-to-month,credit-card,fiber-optic,0,1
C01222,48,98.99,4876.64,two-year,credit-card,fiber-optic,0,0
C01223,18,59.72,1130.12,month-to-month,electronic-check,dsl,0,0
C01224,35,15.0,567.55,one-year,electronic-check,fiber-optic,0,0
C01225,50,86.0,4064.46,two-year,credit-card,dsl,0,0
C01226,56,,4896.2,one-year,mailed-check,fiber-optic,0,0
C01227,66,85.5,5973.27,one-year,electronic-check,dsl,0,0
C01228,9,,720.7,month-to-month,credit-card,fiber-optic,1,1
C01229,45,64.56,2908.63,month-to-month,mailed-check,none,0,0
C01230,23,57.69,1311.77,month-to-month,mailed-check,dsl,1,1
C01231,55,36.82,2063.43,month-to-month,bank-transfer,none,0,0
C01232,27,49.08,1454.49,month-to-month,bank-transfer,none,0,0
C01233,1,79.64,73.33,one-year,credit-card,none,0,1
C01234,61,,4873.39,month-to-month,credit-card,none,0,1
C01235,54,93.69,5523.97,two-year,credit-card,fiber-optic,1,0
C01236,23,27.81,620.1,one-year,credit-card,dsl,0,0
C01237,60,20.22,1271.78,month-to-month,bank-transfer,dsl,0,1
C01238,29,58.61,1845.58,month-to-month,bank-transfer,dsl,0,0
C01239,29,39.4,1083.37,one-year,mailed-check,fiber-optic,1,1
C01240,21,75.58,1454.29,month-to-month,bank-transfer,none,0,1
C01241,35,,983.43,month-to-month,electronic-check,dsl,0,0
C01242,71,105.41,6844.76,month-to-month,mailed-check,fiber-optic,0,1
C01243,3,45.34,131.95,one-year,mailed-check,none,0,1
C01244,42,117.78,4576.96,month-to-month,bank-transfer,dsl,1,1
C01245,12,85.73,1009.21,month-to-month,credit-card,dsl,0,1
C01246,8,38.34,322.33,month-to-month,mailed-check,dsl,0,1
C01247,4,132.84,509.93,month-to-month,bank-transfer,dsl,0,0
C01248,19,77.96,1475.21,month-to-month,mailed-check,fiber-optic,0,1
C01249,52,74.98,3608.56,one-year,mailed-check,fiber-optic,0,1
C01250,53,68.04,3749.33,one-year,bank-transfer,fiber-optic,0,0
C01251,57,84.0,4613.22,month-to-month,electronic-check,dsl,0,1
C01252,10,85.76,795.06,two-year,credit-card,fiber-optic,0,1
C01253,7,44.05,336.4,one-year,electronic-check,dsl,0,0
C01254,70,63.59,4691.59,month-to-month,electronic-check,fiber-optic,0,1
C01255,66,73.47,4996.82,two-year,credit-card,dsl,0,0
C01256,50,87.48,4569.2,one-year,electronic-check,fiber-optic,0,0
C01257,60,87.99,5200.77,month-to-month,mailed-check,fiber-optic,0,0
C01258,57,74.94,4099.09,month-to-month,mailed-check,dsl,0,0
C01259,41,53.49,2193.1,two-year,credit-card,fiber-optic,0,1
C01260,34,51.95,1881.28,month-to-month,electronic-check,fiber-optic,1,0
C01261,70,34.26,2620.3,month-to-month,mailed-check,none,0,0
C01262,48,87.78,4302.06,two-year,mailed-check,none,0,0
C01263,63,51.52,3165.54,two-year,credit-card,dsl,0,0
C01264,14,64.25,938.72,one-year,bank-transfer,fiber-optic,0,0
C01265,16,77.13,1282.76,month-to-month,electronic-check,dsl,1,1
C01266,45,70.12,2995.95,month-to-month,credit-card,fiber-optic,0,0
C01267,68,69.83,4687.31,two-year,electronic-check,dsl,0,1
C01268,44,42.85,1747.44,one-year,bank-transfer,fiber-optic,0,1
C01269,31,78.07,2372.74,two-year,mailed-check,none,0,0
C01270,1,60.62,63.8,month-to-month,electronic-check,fiber-optic,0,0
C01271,11,67.41,713.89,two-year,electronic-check,none,0,0
C01272,16,104.74,1720.41,month-to-month,credit-card,dsl,0,0
C01273,14,85.16,1151.14,month-to-month,credit-card,none,0,0
C01274,50,52.88,2457.19,two-year,bank-transfer,fiber-optic,0,1
C01275,49,65.53,3366.12,month-to-month,credit-card,fiber-optic,0,0
C01276,27,117.98,3242.45,one-year,credit-card,dsl,1,0
C01277,71,60.78,4596.16,one-year,mailed-check,fiber-optic,0,1
C01278,28,71.2,2064.85,two-year,credit-card,fiber-optic,0,0
C01279,32,89.92,3060.13,month-to-month,bank-transfer,dsl,0,0
C01280,37,76.46,2633.64,month-to-month,electronic-check,none,0,1
C01281,41,,2466.7,one-year,bank-transfer,fiber-optic,0,1
C01282,13,47.7,603.62,two-year,electronic-check,none,0,0
C01283,21,69.7,1535.8,two-year,bank-transfer,dsl,0,0
C01284,49,89.74,4467.72,month-to-month,mailed-check,fiber-optic,0,1
C01285,60,109.63,5991.13,one-year,electronic-check,dsl,0,0
C01286,30,26.04,786.42,month-to-month,bank-transfer,dsl,1,0
C01287,8,122.88,1031.1,month-to-month,mailed-check,dsl,0,1
C01288,61,61.35,3564.67,month-to-month,mailed-check,dsl,0,1
C01289,41,97.74,4131.39,month-to-month,electronic-check,fiber-optic,0,0
C01290,31,47.87,1585.29,month-to-month,electronic-check,dsl,0,0
C01291,42,21.67,831.17,month-to-month,credit-card,dsl,1,1
C01292,59,30.61,1834.27,month-to-month,bank-transfer,fiber-optic,0,1
C01293,0,60.07,0.0,two-year,mailed-check,fiber-optic,0,1
C01294,25,85.72,1982.95,month-to-month,bank-transfer,fiber-optic,0,1
C01295,67,70.94,4533.36,two-year,bank-transfer,fiber-optic,0,0
C01296,21,62.49,1345.4,two-year,electronic-check,dsl,1,0
C01297,70,103.54,7371.33,month-to-month,credit-card,fiber-optic,0,1
C01298,20,70.06,1483.41,one-year,bank-transfer,fiber-optic,1,0
C01299,33,78.39,2653.76,month-to-month,mailed-check,dsl,0,0
C01300,5,150.0,761.38,month-to-month,mailed-check,dsl,0,1
C01301,52,,3592.53,one-year,electronic-check,none,0,0
C01302,17,49.12,764.68,one-year,mailed-check,dsl,0,0
C01303,61,84.43,5243.98,month-to-month,mailed-check,dsl,1,1
C01304,9,92.02,771.33,two-year,electronic-check,dsl,0,0
C01305,8,,694.93,one-year,bank-transfer,none,0,0
C01306,33,74.71,2257.51,month-to-month,mailed-check,fiber-optic,0,0
C01307,6,114.47,628.52,month-to-month,mailed-check,none,0,0
C01308,23,110.72,2692.84,two-year,bank-transfer,none,0,0
C01309,49,66.49,2997.99,two-year,electronic-check,fiber-optic,0,0
C01310,36,50.7,1790.38,one-year,electronic-check,dsl,0,1
C01311,40,82.88,3598.48,one-year,electronic-check,dsl,0,0
C01312,6,50.52,320.59,month-to-month,bank-transfer,none,0,1
C01313,48,96.55,4387.0,month-to-month,bank-transfer,none,0,0
C01314,6,82.72,471.62,two-year,electronic-check,none,0,0
C01315,41,150.0,6263.49,one-year,bank-transfer,none,0,0
C01316,56,114.2,6377.79,month-to-month,credit-card,fiber-optic,0,0
C01317,52,37.64,1807.15,one-year,electronic-check,fiber-optic,1,0
C01318,25,54.44,1268.0,month-to-month,electronic-check,fiber-optic,0,1
C01319,11,15.0,175.0,month-to-month,credit-card,fiber-optic,0,1
C01320,59,,857.53,one-year,mailed-check,dsl,1,1
C01321,15,73.41,1167.08,month-to-month,mailed-check,dsl,0,1
C01322,35,34.23,1123.68,month-to-month,bank-transfer,dsl,0,1
C01323,17,119.24,2067.31,month-to-month,electronic-check,dsl,0,0
C01324,2,104.74,209.69,month-to-month,mailed-check,dsl,1,1
C01325,29,61.86,1731.51,two-year,mailed-check,fiber-optic,0,0
C01326,39,60.15,2396.82,month-to-month,credit-card,fiber-optic,0,0
C01327,54,114.56,5721.76,month-to-month,bank-transfer,fiber-optic,0,1
C01328,52,121.44,6764.99,one-year,mailed-check,fiber-optic,0,1
C01329,59,42.02,2599.99,two-year,bank-transfer,fiber-optic,0,0
C01330,58,38.16,2119.23,one-year,mailed-check,fiber-optic,0,1
C01331,28,,1734.45,two-year,mailed-check,fiber-optic,0,0
C01332,24,82.94,2150.56,one-year,bank-transfer,dsl,0,1
C01333,43,54.59,2310.89,one-year,mailed-check,fiber-optic,0,1
C01334,34,83.57,2763.6,month-to-month,bank-transfer,fiber-optic,0,0
C01335,21,,2860.04,month-to-month,mailed-check,dsl,1,1
C01336,2,27.82,50.09,month-to-month,bank-transfer,none,0,1
C01337,34,56.63,1997.18,one-year,mailed-check,dsl,0,1
C01338,33,28.39,883.63,one-year,credit-card,fiber-optic,0,1
C01339,67,44.9,3125.34,one-year,mailed-check,none,0,0
C01340,58,61.16,3503.21,one-year,electronic-check,fiber-optic,0,1
C01341,19,,827.66,one-year,mailed-check,fiber-optic,1,1
C01342,7,85.6,644.05,month-to-month,electronic-check,fiber-optic,0,0
C01343,56,74.53,4212.45,month-to-month,mailed-check,dsl,0,1
C01344,35,78.97,2660.93,one-year,credit-card,fiber-optic,0,1
C01345,3,60.8,189.82,month-to-month,electronic-check,fiber-optic,0,1
C01346,54,63.56,3429.55,two-year,electronic-check,dsl,0,0
C01347,24,59.48,1294.73,month-to-month,mailed-check,dsl,0,1
C01348,12,62.54,773.04,month-to-month,mailed-check,none,0,0
C01349,47,82.57,4245.24,one-year,electronic-check,dsl,0,0
C01350,56,15.0,793.29,month-to-month,bank-transfer,none,0,1
C01351,55,78.64,4639.04,one-year,bank-transfer,dsl,0,0
C01352,19,43.94,855.03,month-to-month,bank-transfer,fiber-optic,0,0
C01353,42,59.83,2300.89,month-to-month,mailed-check,fiber-optic,0,0
C01354,33,23.15,799.23,one-year,credit-card,fiber-optic,0,0
C01355,62,59.24,3629.89,month-to-month,bank-transfer,fiber-optic,0,1
C01356,13,78.34,1078.2,one-year,credit-card,dsl,0,0
C01357,59,83.71,5073.13,month-to-month,electronic-check,fiber-optic,0,1
C01358,24,34.41,743.72,one-year,bank-transfer,fiber-optic,0,1
C01359,44,82.27,3349.13,month-to-month,mailed-check,fiber-optic,0,1
C01360,36,104.19,3640.26,month-to-month,electronic-check,fiber-optic,0,1
C01361,25,55.19,1374.73,one-year,electronic-check,fiber-optic,1,1
C01362,16,70.03,1217.27,one-year,electronic-check,dsl,0,0
C01363,26,15.0,415.11,two-year,electronic-check,dsl,1,1
C01364,43,43.09,1964.59,two-year,mailed-check,dsl,0,0
C01365,44,78.12,3464.29,one-year,credit-card,fiber-optic,0,1
C01366,44,98.66,3987.72,month-to-month,mailed-check,none,1,0
C01367,47,52.02,2565.22,one-year,electronic-check,dsl,0,0
C01368,3,150.0,412.79,month-to-month,bank-transfer,dsl,0,1
C01369,28,79.42,2041.97,two-year,electronic-check,none,0,0
C01370,22,31.8,665.32,one-year,credit-card,dsl,1,1
C01371,28,108.62,3298.26,month-to-month,mailed-check,fiber-optic,0,1
C01372,27,32.41,918.86,two-year,electronic-check,fiber-optic,0,0
C01373,12,79.85,877.1,one-year,mailed-check,fiber-optic,0,0
C01374,69,42.12,3149.98,month-to-month,credit-card,fiber-optic,0,0
C01375,0,29.28,0.0,one-year,credit-card,none,0,0
C01376,42,98.86,4238.38,month-to-month,mailed-check,fiber-optic,0,1
C01377,33,62.21,1899.66,one-year,credit-card,fiber-optic,0,1
C01378,50,121.77,5869.47,two-year,electronic-check,dsl,0,0
C01379,59,39.46,2235.44,month-to-month,mailed-check,dsl,0,1
C01380,46,23.21,1097.6,month-to-month,mailed-check,none,0,1
C01381,55,55.61,3112.3,month-to-month,electronic-check,none,0,0
C01382,19,150.0,2723.03,two-year,mailed-check,none,0,0
C01383,71,95.02,6491.37,month-to-month,mailed-check,dsl,0,1
C01384,6,86.62,521.62,one-year,bank-transfer,none,0,0
C01385,48,87.61,4495.69,one-year,mailed-check,dsl,0,0
C01386,10,55.45,513.09,two-year,electronic-check,fiber-optic,0,0
C01387,16,150.0,2508.35,month-to-month,mailed-check,fiber-optic,0,1
C01388,59,83.74,5430.62,month-to-month,credit-card,fiber-optic,0,1
C01389,48,80.93,4078.64,two-year,electronic-check,fiber-optic,0,0
C01390,45,99.55,4427.22,month-to-month,credit-card,fiber-optic,0,1
C01391,59,31.8,1963.3,month-to-month,electronic-check,none,1,0
C01392,20,43.62,935.32,month-to-month,electronic-check,dsl,0,0
C01393,46,62.63,3035.91,two-year,electronic-check,dsl,1,0
C01394,14,99.74,1260.28,two-year,mailed-check,fiber-optic,0,1
C01395,34,31.06,978.16,month-to-month,mailed-check,dsl,0,0
C01396,29,67.98,1816.51,month-to-month,credit-card,dsl,0,1
C01397,44,63.73,2541.74,one-year,bank-transfer,dsl,0,1
C01398,4,22.77,94.98,month-to-month,bank-transfer,dsl,0,1
C01399,1,54.73,52.19,two-year,credit-card,fiber-optic,0,1
C01400,2,86.27,180.19,month-to-month,electronic-check,none,0,0
C01401,19,25.5,500.63,month-to-month,electronic-check,none,0,1
C01402,41,112.34,4627.69,month-to-month,credit-card,fiber-optic,0,1
C01403,11,84.04,843.05,month-to-month,credit-card,dsl,0,0
C01404,71,80.38,5484.77,month-to-month,electronic-check,fiber-optic,0,1
C01405,29,70.25,1844.46,one-year,electronic-check,fiber-optic,1,0
C01406,21,37.23,845.95,month-to-month,mailed-check,fiber-optic,1,1
C01407,64,50.51,3108.86,one-year,electronic-check,fiber-optic,1,0
C01408,12,80.86,891.67,month-to-month,bank-transfer,fiber-optic,1,1
C01409,13,50.45,590.6,month-to-month,bank-transfer,dsl,0,1
C01410,27,75.66,2088.45,month-to-month,mailed-check,none,0,0
C01411,5,43.03,220.37,one-year,electronic-check,fiber-optic,0,1
C01412,49,83.54,4498.81,month-to-month,mailed-check,fiber-optic,1,1
C01413,55,85.78,4518.56,two-year,credit-card,none,0,0
C01414,25,21.17,481.23,month-to-month,bank-transfer,dsl,0,1
C01415,62,72.02,4714.69,month-to-month,credit-card,dsl,0,0
C01416,0,24.35,0.0,month-to-month,bank-transfer,fiber-optic,1,1
C01417,38,15.0,550.7,one-year,electronic-check,fiber-optic,0,0
C01418,52,52.18,2934.81,month-to-month,electronic-check,dsl,1,1
C01419,27,150.0,4111.05,month-to-month,electronic-check,dsl,1,0
C01420,68,93.26,6215.4,month-to-month,bank-transfer,dsl,0,1
C01421,30,111.76,3655.03,month-to-month,electronic-check,dsl,0,0
C01422,66,88.25,5551.24,month-to-month,mailed-check,fiber-optic,0,1
C01423,47,76.16,3237.08,one-year,credit-card,dsl,0,0
C01424,16,96.86,1466.37,one-year,electronic-check,fiber-optic,0,0
C01425,59,50.81,2724.62,month-to-month,electronic-check,fiber-optic,0,1
C01426,2,84.12,165.13,month-to-month,mailed-check,fiber-optic,0,0
C01427,13,105.31,1459.72,month-to-month,credit-card,none,0,0
C01428,56,90.98,5579.24,two-year,credit-card,dsl,0,0
C01429,64,107.28, ,one-year,mailed-check,dsl,0,0
C01430,27,75.48,2211.58,month-to-month,mailed-check,dsl,0,1
C01431,47,120.76,5572.0,two-year,bank-transfer,dsl,0,0
C01432,50,63.75,3061.87,month-to-month,credit-card,fiber-optic,0,1
C01433,53,133.53,6587.71,month-to-month,electronic-check,dsl,1,0
C01434,65,87.21,5669.53,two-year,credit-card,fiber-optic,0,1
C01435,6,58.48,338.74,one-year,credit-card,none,0,0
C01436,13,34.63,414.81,month-to-month,mailed-check,dsl,1,1
C01437,66,45.76,3281.07,one-year,bank-transfer,dsl,0,0
C01438,39,41.22,1486.56,two-year,bank-transfer,fiber-optic,0,0
C01439,38,67.34,2681.55,month-to-month,electronic-check,fiber-optic,1,1
C01440,29,31.78,842.04,month-to-month,mailed-check,dsl,0,1
C01441,26,108.78,2843.69,month-to-month,electronic-check,fiber-optic,0,1
C01442,17,73.32,1290.05,two-year,electronic-check,dsl,0,0
C01443,28,72.1,1911.73,month-to-month,mailed-check,fiber-optic,1,1
C01444,5,35.04,160.32,month-to-month,bank-transfer,fiber-optic,0,1
C01445,21,46.93,1003.91,month-to-month,bank-transfer,dsl,0,1
C01446,71,15.0,1086.92,month-to-month,electronic-check,dsl,0,0
C01447,11,118.53,1254.85,one-year,credit-card,fiber-optic,0,1
C01448,52,27.47,1392.99,month-to-month,electronic-check,fiber-optic,0,0
C01449,2,29.74,54.08,two-year,mailed-check,none,1,0
C01450,52,112.4,5605.85,one-year,bank-transfer,fiber-optic,0,0
C01451,19,,1669.59,month-to-month,credit-card,fiber-optic,0,1
C01452,50,73.62,3439.11,two-year,credit-card,fiber-optic,0,1
C01453,35,80.21,2789.34,month-to-month,electronic-check,fiber-optic,0,1
C01454,55,98.62,5615.75,one-year,mailed-check,dsl,0,1
C01455,48,73.0,3716.07,one-year,credit-card,dsl,0,0
C01456,40,23.69,868.36,month-to-month,electronic-check,fiber-optic,0,1
C01457,52,,4871.64,month-to-month,credit-card,dsl,0,0
C01458,69,82.67,5849.47,month-to-month,bank-transfer,dsl,0,1
C01459,42,105.15,4148.87,month-to-month,bank-transfer,dsl,0,0
C01460,12,32.53,353.7,one-year,bank-transfer,none,0,0
C01461,8,48.12,411.47,month-to-month,credit-card,fiber-optic,1,1
C01462,39,81.76,3150.52,month-to-month,bank-transfer,none,1,1
C01463,31,41.66,1178.14,two-year,mailed-check,none,0,1
C01464,43,15.0,655.07,month-to-month,bank-transfer,fiber-optic,0,0
C01465,48,75.92,3554.45,two-year,bank-transfer,fiber-optic,0,0
C01466,13,,1153.34,one-year,bank-transfer,fiber-optic,0,1
C01467,53,,3355.76,one-year,electronic-check,fiber-optic,0,0
C01468,71,86.44,5924.96,month-to-month,credit-card,none,0,0
C01469,23,82.1,1916.61,two-year,mailed-check,none,0,1
C01470,66,70.31,4551.06,two-year,bank-transfer,fiber-optic,0,1
C01471,66,74.08,4504.91,one-year,bank-transfer,fiber-optic,0,1
C01472,30,110.47,3403.93,one-year,electronic-check,fiber-optic,0,0
C01473,57,41.07,2448.26,month-to-month,credit-card,fiber-optic,0,0
C01474,67,93.19,6252.94,month-to-month,electronic-check,dsl,0,0
C01475,61,34.57,1924.82,two-year,credit-card,dsl,0,1
C01476,27,46.16,1147.33,month-to-month,credit-card,dsl,0,1
C01477,47,105.88,5418.78,month-to-month,bank-transfer,fiber-optic,0,1
C01478,42,33.71,1327.66,month-to-month,credit-card,dsl,0,1
C01479,29,62.75,1749.75,one-year,credit-card,none,0,0
C01480,46,140.84,6721.63,one-year,credit-card,dsl,0,1
C01481,67,100.77,7145.41,one-year,credit-card,dsl,0,1
C01482,1,47.88,51.82,month-to-month,credit-card,fiber-optic,1,1
C01483,64,53.03,3322.48,month-to-month,credit-card,dsl,0,1
C01484,26,64.9,1853.44,month-to-month,credit-card,dsl,0,0
C01485,59,109.36,5940.99,two-year,electronic-check,dsl,0,0
C01486,7,39.95,297.92,month-to-month,mailed-check,fiber-optic,0,1
C01487,64,38.13,2329.39,two-year,mailed-check,dsl,1,0
C01488,32,91.4,3180.5,month-to-month,credit-card,fiber-optic,0,1
C01489,65,19.57,1365.69,two-year,mailed-check,dsl,1,0
C01490,30,42.67,1347.17,one-year,mailed-check,dsl,0,0
C01491,53,67.45,3648.88,two-year,credit-card,dsl,0,0
C01492,42,68.99,2731.92,one-year,bank-transfer,dsl,0,0
C01493,14,29.06,403.76,one-year,bank-transfer,fiber-optic,0,0
C01494,17,80.61,1242.9,one-year,credit-card,fiber-optic,0,1
C01495,38,86.61,3429.13,month-to-month,credit-card,fiber-optic,0,1
C01496,35,50.13,1619.61,two-year,bank-transfer,none,0,0
C01497,44,119.82,5017.33,one-year,credit-card,dsl,0,0
C01498,58,80.19,4413.76,month-to-month,electronic-check,none,0,0
C01499,55,39.85,2318.22,month-to-month,bank-transfer,fiber-optic,0,1
